object_id,obj_type,band,t_peak,flux_scale,flux_range,flux_range_robust,amp_abs,amp_pos,amp_neg,flux_std,flux_iqr,baseline_level,baseline_std,flat_fraction,width_20_abs,width_50_abs,width_20_pos,width_50_pos,time_span_all,n_points_all,total_variation,mean_abs_slope,median_abs_slope,max_abs_slope,slope_std,curvature_mean_abs,curvature_std,sign_change_rate,median_crossing_rate,raw_flux_scale,median_flux_err,mean_flux_err,peak_snr,median_snr,mean_snr,noise_to_signal,relative_noise_p95,has_flux_err,n_train,train_time_span,median_train_cadence,mean_train_cadence,max_train_gap,gap_90_train,gap_std_train,n_test,test_time_span,outside_train_frac,test_before_train_frac,test_after_train_frac,nearest_train_distance_mean,nearest_train_distance_median,nearest_train_distance_max,nearest_train_distance_90,distance_peak_to_nearest_train,distance_peak_to_nearest_test,n_train_near_peak,n_test_near_peak,fraction_train_near_peak,fraction_test_near_peak,time_space,rmse,nrmse,nlpd,crps,ncrps,z_std,z_mean,coverage_1sigma,coverage_2sigma,coverage_3sigma,ks_pit,object_flux_scale,z_error,coverage_1sigma_error,coverage_2sigma_error,coverage_3sigma_error
100164081,SLSN-I,r,60649.12890625,7.625275969505308,6.766397254042657,1.3501786159531652,6.25314762495773,6.25314762495773,-0.513249629084926,1.3309140602206093,0.45709407254863266,0.06088842006288678,0.32722159788426974,0.6363636363636364,0.0,0.0,0.0,0.0,867.7187401750416,22,15.251710798537172,0.07690096844400104,0.021199743212022473,0.39828024783806626,0.12172724602542188,0.019146259205429113,0.04439812567493299,0.5714285714285714,0.6190476190476191,7.625275969505308,2.6079299449920654,2.8234393379905005,18.28345750234654,0.6548763032070888,1.672743356380898,0.3420112210261756,0.6092764655094828,True,17,867.7187401750416,17.865235870198376,54.2324212609401,325.1015734176908,152.50586130527154,88.81530761432555,5,695.0508041029825,0.0,0.0,0.0,28.32108039760351,31.882816496450687,35.88671215294016,35.5023371620875,0.0,116.88671637037623,1,0,0.058823529411764705,0.0,raw,0.24754723266879936,0.05867821672257163,0.759301578410031,0.22308838484724586,0.052880528912513526,0.25749390046503506,0.2528106152335525,1.0,1.0,1.0,0.504487359195114,4.218724536895748,-0.7425060995349649,0.3173,0.045499999999999985,0.0027000000000000357
6777396,AGN,r,60531.28125,44.879211044311525,1.6994975671485006,1.4523671041890251,1.0462932955882462,1.0462932955882462,-0.6532042715602545,0.5660626815432921,1.024100353750542,-0.2963740172083781,0.3816630498592872,0.0,865.8710675541006,865.8710675541006,747.9726286408841,354.0195398369033,865.8710675541006,23,5.025462234389916,0.02631446364651242,0.009967645713247555,0.18237332077792304,0.05429036411424766,0.00965281552530372,0.023626264457982504,0.13636363636363635,0.13636363636363635,44.879211044311525,3.259434938430786,3.384974847669187,14.406428879221592,5.995046617084073,7.362271345781499,0.07262683239267688,0.11913675164266696,True,18,865.8710675541006,29.042969581947546,50.93359220906474,207.1289107128032,108.04919561388964,53.474254011775244,5,762.9257546848094,0.0,0.0,0.0,4.748442196824181,5.882811384362867,7.941412044834578,7.178914108121535,0.0,34.92578096631041,3,2,0.16666666666666666,0.4,raw,0.20798994335962986,0.008930814489368074,0.9262265019401876,0.13001926665622485,0.005582856227537225,2.1383675732348784,0.4393930197096735,0.4,0.6,0.8,0.3654141882164552,23.28902292251586,1.1383675732348784,-0.28269999999999995,-0.35450000000000004,-0.19729999999999992
56002762,SNII,r,59817.1875,337.8533569335937,1.1596809229502898,1.0027675870237782,1.153004339676627,1.153004339676627,-0.0066765832736627355,0.357299841693069,0.13709103318966598,0.008422839287964097,0.0069260548352073625,0.7272727272727273,117.89843926104368,26.86328098964441,117.89843926104368,26.86328098964441,865.8710727509169,22,1.9972688328077193,0.0036359852223179488,0.001319643490590455,0.021681729524295906,0.006263589375741116,0.00034395891636006666,0.0007654474724374444,0.2857142857142857,0.38095238095238093,337.8533569335937,3.44983446598053,3.377337325703014,112.91741402671363,1.1409100518265851,16.06101118617139,0.010211040959580009,0.015412943159427954,True,17,865.8710727509169,38.41993245737831,54.11694204693231,201.246078500757,129.10350144866243,57.4946671685105,5,745.8281259076757,0.0,0.0,0.0,10.121870017689071,6.8203120594262145,24.960935739298293,18.13906046710763,0.0,20.042968930218194,3,1,0.17647058823529413,0.2,raw,0.043283987364494805,0.005969542802660519,-1.7521882927835346,0.024164706578519983,0.0033326931971275637,0.503671583826432,-0.1606493943297857,1.0,1.0,1.0,0.3222161202166558,7.250804424285877,-0.49632841617356804,0.3173,0.045499999999999985,0.0027000000000000357
93866109,SNIbc,r,60085.38671875,514.866174316405,1.3453679040976576,1.0065993163577458,1.336878655014958,1.336878655014958,-0.008489249082699542,0.34544858377643184,0.019109960564308085,-0.0005436130990457677,0.0055266664075265,0.9166666666666666,2.9687499554856913,2.9687499554856913,2.9687499554856913,2.9687499554856913,865.8711107730996,24,2.7928479301967353,0.004134010125522282,0.0004807523237423645,0.05674139974434919,0.012297630776858585,0.0003143844446843577,0.0005871688912018574,0.391304347826087,0.391304347826087,514.866174316405,3.085758090019226,3.386720950404803,223.06142560531177,0.9982808573412543,11.717242367607966,0.0059933206801092145,0.01073154753978081,True,19,865.8711107730996,45.95507276195349,48.103950598505534,181.29688064966467,105.87226042764382,50.74343050198428,5,773.8125134160873,0.0,0.0,0.0,18.56951968885114,13.90234199747647,38.88669623518217,33.727331847632016,0.0,276.14062403584103,2,0,0.10526315789473684,0.0,raw,0.006425248396261105,0.0008224996419056291,-0.9515941860688393,0.03921933482940472,0.005020488993349025,0.04260595161184747,0.0026163591372006397,1.0,1.0,1.0,0.4790498622630964,7.811855554580675,-0.9573940483881526,0.3173,0.045499999999999985,0.0027000000000000357
31725628,SNII,r,60462.40234375,58.84310207366941,1.4494796489806505,1.0414342940086385,1.3982768246963142,1.3982768246963142,-0.05120282428433638,0.38879248994230703,0.37024158013260533,-0.013230216742699499,0.02717365227897483,0.625,126.68359513649193,68.86718661586929,126.68359513649193,68.86718661586929,867.7226753133364,24,3.256471467306751,0.014566238950921793,0.004291961840121927,0.16209691564410575,0.0352895119619321,0.004381503265795694,0.01065892321283105,0.34782608695652173,0.2608695652173913,58.84310207366941,2.538820505142212,2.7663560012976327,32.40833519195273,0.6975412451756966,6.441264158725986,0.04314559252779879,0.06662372423652325,True,19,807.6797080405304,20.47072588424635,44.87109489114058,253.2265491820799,110.60507871177118,72.93205541985347,5,827.957010562066,0.2,0.0,0.2,23.585930454575283,15.999981974222464,60.04296727280598,48.8148375715391,0.0,42.91796673630597,2,1,0.10526315789473684,0.2,raw,0.08581518024238755,0.008802016996297965,-1.089602403415804,0.04651556769365041,0.004771076822020414,0.8607994056974834,-0.40345792089103955,0.8,1.0,1.0,0.31547551144597286,9.74949040412902,-0.13920059430251663,0.11730000000000007,0.045499999999999985,0.0027000000000000357
41660164,SNIbc,r,60532.2421875,27.449270248413086,6.2899326212051525,1.2174276428581305,5.899487628760747,5.899487628760747,-0.39044499244440556,1.1677885847565173,0.40800811016471517,-0.11431684824946255,0.1627209952188974,0.6923076923076923,0.0,0.0,0.0,0.0,867.7226671172393,26,15.25127199476379,0.0342876654745955,0.015744431480469175,0.21725069254675874,0.060405116567359404,0.00931955299341364,0.019502577454815196,0.4,0.32,27.449270248413086,3.012569546699524,3.1643507939118605,53.75365704882601,1.2083347281915455,4.32223428174595,0.10975044215879248,0.1740082722068013,True,20,867.7226671172393,22.964842680376023,45.66961405880207,273.2539132155216,91.24140216255029,65.94371372357813,6,658.9960722815449,0.0,0.0,0.0,18.51953727865354,4.027342915065674,77.01174263016583,49.49805944920445,0.0,26.92187408675818,4,1,0.2,0.16666666666666666,raw,0.18894478212658,0.024678956730295323,0.16909718174602964,0.1685681134745384,0.022017465270666614,0.6090191781870655,-0.4403448309692257,0.8333333333333334,1.0,1.0,0.46996540390352404,7.656108975410444,-0.3909808218129345,0.1506333333333334,0.045499999999999985,0.0027000000000000357
43441391,TDE,r,59781.40625,65.66353454589833,2.300694412540826,1.0457822716590293,2.241463775897592,2.241463775897592,-0.05923063664323419,0.48297929033309883,0.10384317501443203,0.0014538664562105297,0.03879165979290647,0.76,35.7812509957148,0.0,35.7812509957148,0.0,867.7226623083407,25,3.099716865546008,0.013781820114314584,0.003810055220537059,0.07537209837490884,0.022845454586796533,0.0033525250559701065,0.01108107484014444,0.375,0.4166666666666667,65.66353454589833,3.0149741172790527,3.0240248537063597,48.817146800205414,0.8827502479202177,3.573107377078667,0.045915501474743305,0.07300044925721873,True,20,807.6796808665094,24.96093652230047,42.509456887711025,238.28124466673762,77.5382835849013,57.31559952728024,5,484.90233307187737,0.2,0.0,0.2,13.971082585366094,2.9453155462397262,60.042981441831216,38.008589856344045,0.0,382.8203292364633,3,0,0.15,0.0,raw,0.037295687753392634,0.00610170863171702,-1.3564594346302274,0.043915674378182376,0.007184762248998991,0.6453443175238458,0.06278235495328434,0.8,1.0,1.0,0.2686382412154503,6.11233508586883,-0.3546556824761542,0.11730000000000007,0.045499999999999985,0.0027000000000000357
46741316,SNIa,r,60224.12109375,10.048076152801514,7.522845845855869,1.5682743015335314,6.711104882831491,6.711104882831491,-0.8117409630243775,1.3716263966420528,0.4311889374380438,-0.1822921637143055,0.4122533906016031,0.5384615384615384,0.0,0.0,0.0,0.0,867.7226278621674,26,23.06809749395214,0.08554247473933643,0.04779832698280027,0.40770665453871335,0.1343341277819552,0.02544752436402961,0.051118962014639766,0.48,0.64,10.048076152801514,3.1510565280914307,3.254968766982739,21.400343767546737,0.8618467987533103,1.9436849383155652,0.31359799429992197,0.47773720511288187,True,20,867.7226278621674,29.019527482800186,45.66961199274565,196.24999031627522,96.05703367047965,53.36117072500268,6,684.1484320752934,0.0,0.0,0.0,11.295581109215467,8.4531393265097,24.871098591203918,23.427744176075066,0.0,55.88671671222983,1,0,0.05,0.0,raw,0.45857603792681445,0.07830117650146541,0.827984184954504,0.2875745899902527,0.04910293357228786,0.8606611106826922,-0.6243576716214841,0.6666666666666666,0.8333333333333334,1.0,0.35452369085195956,5.856566381454462,-0.13933888931730776,-0.016033333333333344,-0.12116666666666664,0.0027000000000000357
56383332,SNIax,r,59796.30859375,24.959367084503153,1.3204144956318307,1.0714104602931431,1.2185854302922385,1.2185854302922385,-0.10182906533959223,0.345369316549234,0.3103198042762346,0.005331725748374687,0.07556807821497105,0.2916666666666667,87.78515644765139,27.968749216706783,87.78515644765139,27.968749216706783,867.7304420219807,24,2.6170583045220686,0.010678395752352625,0.002609276887327031,0.05410093404073968,0.01895660406959862,0.00325731590902781,0.0067115260885872415,0.21739130434782608,0.21739130434782608,24.959367084503153,2.79237699508667,3.0503537207841873,10.892197268494968,0.8189757355106037,2.03021116099881,0.11187691521314294,0.21058554096100104,True,19,867.7304420219807,21.486326469523192,48.20724677899893,238.28906843130972,112.89487457551526,69.33514670259821,5,733.9843448561951,0.0,0.0,0.0,29.161726456951875,25.937499510400812,63.882809788883606,55.142191577005725,0.0,52.7968730894936,5,0,0.2631578947368421,0.0,raw,0.08706494991362244,0.013509366686145278,-0.5904934519394635,0.06461206027808693,0.010025481155275167,0.6550202543459592,0.04228986146325124,0.8,1.0,1.0,0.2999472286950344,6.444783973693832,-0.34497974565404077,0.11730000000000007,0.045499999999999985,0.0027000000000000357
26794348,SNII,r,60122.40625,12.532484292984007,1.801669965151179,1.3134237628124343,1.454971496364438,1.454971496364438,-0.3466984687867408,0.4151161371722367,0.3531558729380239,0.1035292766492047,0.1945258820080338,0.08333333333333333,481.6289132177044,52.76562710246799,52.76562710246799,52.76562710246799,820.7812659909105,24,7.930597933999833,0.049242592218871464,0.021873521274888612,0.25364349799817953,0.08098970156880789,0.020456345873137043,0.05488053718612008,0.391304347826087,0.391304347826087,12.532484292984007,2.7021135091781616,2.845021888613701,6.748201866054357,0.8596174651601031,1.6391142357650532,0.21560876886084518,0.3192332190159283,True,19,805.816414054003,13.499990758729837,44.76757855855572,270.1875027064816,106.32188266876412,73.55390960473453,5,674.9414207800291,0.2,0.0,0.2,14.141407985660772,14.964851936907507,27.95701947454654,25.12108648704307,0.0,20.867187005787855,4,2,0.21052631578947367,0.4,raw,0.26852115760865497,0.04755609980995926,0.45181573916484574,0.17032912490350027,0.030165924117827467,1.3271201366384557,-0.3588925637489677,0.6,0.8,1.0,0.342114161656903,5.646408319473267,0.32712013663845574,-0.0827,-0.15449999999999997,0.0027000000000000357
97960909,SNIa,r,60221.20703125,65.7814691543579,1.4328799499973834,1.043456691658977,1.3721818382660216,1.3721818382660216,-0.06069811173136188,0.357559370682834,0.055471393143734705,0.01993930906096293,0.03382120129697114,0.8181818181818182,48.929685663861164,2.914062499512511,48.929685663861164,2.914062499512511,805.7656381695997,22,3.1066956230594283,0.013082312069407747,0.0014208369994953435,0.12008084880899714,0.031042705262967527,0.0020178290905442714,0.00426350804296358,0.38095238095238093,0.2857142857142857,65.7814691543579,2.82340145111084,3.0957990938966926,31.96999747682104,0.6226183496047111,3.5451746868401206,0.04292092419653408,0.07939138787941925,True,17,805.7656381695997,34.427736674402695,50.36035238559998,196.3046958548075,136.1093668902795,56.43558571943369,5,745.9218750832297,0.0,0.0,0.0,15.795307851138933,11.035152725315129,48.00780535372178,35.203114012560405,0.0,54.99218935343379,3,0,0.17647058823529413,0.0,raw,0.05502214956593952,0.006904126217285587,-0.5742010698731749,0.06496216502180074,0.008151389762065702,0.5382795324505323,-0.37315883837387837,0.8,1.0,1.0,0.47601347210237765,7.969458818435669,-0.4617204675494677,0.11730000000000007,0.045499999999999985,0.0027000000000000357
114809828,SNII,r,60122.40625,15.644273662567059,3.3336708432388615,1.2066225527265424,3.122583063265989,3.122583063265989,-0.21108777997287256,0.7175173545950756,0.215929522276551,-0.0017920295036580915,0.127685231421939,0.5789473684210527,41.89452900306787,0.0,41.89452900306787,0.0,807.6445479608301,19,8.43416993829131,0.0263902769521119,0.0077642960966267435,0.21759367840245472,0.05451975290845429,0.0020673100626234365,0.004551791358768909,0.3888888888888889,0.3888888888888889,15.644273662567059,2.817934989929199,2.9822695318021273,17.335582314855834,0.5874101505259574,1.986152748309181,0.1801256517694287,0.30103845781685734,True,15,807.6445479608301,42.947250903634995,57.68889628291644,199.19532367364445,164.09336098644866,62.57492463948366,4,638.0781365152143,0.0,0.0,0.0,20.96973053379952,20.546872354763764,31.906267596248654,31.357825189340655,0.0,41.89452900306787,1,1,0.06666666666666667,0.25,raw,0.10771828250697078,0.02670804136365791,0.06963181071955055,0.11440219687533827,0.02836527407538402,0.22772996103251622,-0.020237957051072272,1.0,1.0,1.0,0.39951793426275795,4.03317791223526,-0.7722700389674838,0.3173,0.045499999999999985,0.0027000000000000357
